id,attraction_id,description,website
734,192,0,2
734,193,3,3
734,194,4,4
734,195,1,2
734,196,2,3
734,197,3,3
734,198,3,4
734,199,3,4
734,200,0,1
735,101,3,3
735,102,1,1
735,103,3,1
735,104,1,1
735,105,1,3
735,106,1,1
735,107,3,4
735,108,3,3
735,109,3,3
735,110,1,3
735,111,3,4
735,112,3,4
735,113,1,1
735,114,1,1
735,115,3,1
735,116,1,1
735,117,4,1
735,118,1,1
735,119,-1,-1
735,120,1,1
735,121,1,1
735,122,3,3
735,123,1,3
735,124,1,1
735,125,3,3
735,126,1,1
735,127,1,0
735,128,3,4
735,129,3,3
735,130,3,3
735,131,3,3
735,132,3,1
735,133,3,3
735,134,1,3
735,135,3,3
735,136,3,3
735,137,3,3
735,138,1,1
735,139,3,4
735,140,1,3
735,141,3,4
735,142,1,1
735,143,3,3
735,144,1,1
735,145,3,1
735,146,1,1
735,147,3,3
735,148,1,1
735,149,1,1
735,150,3,3
735,151,3,3
735,152,1,1
735,153,1,3
735,154,3,3
735,155,3,3
735,156,1,1
735,157,3,4
735,158,3,3
735,159,3,3
735,160,3,3
735,161,3,3
735,162,1,3
735,163,3,3
735,164,3,3
735,165,4,4
735,166,3,3
735,167,3,3
735,168,1,1
735,169,3,1
735,170,1,3
735,171,1,3
735,172,4,4
735,173,3,3
735,174,3,3
735,175,3,3
735,176,1,1
735,177,1,3
735,178,1,1
735,179,3,3
735,180,3,1
735,181,1,1
735,182,3,3
735,183,3,3
735,184,3,3
735,185,3,3
735,186,3,3
735,187,1,1
735,188,3,3
735,189,1,3
735,190,4,4
735,191,3,4
735,192,1,3
735,193,1,1
735,194,3,1
735,195,3,3
735,196,1,1
735,197,3,3
735,198,3,4
735,199,1,1
735,200,3,4
736,101,2,2
736,102,3,3
736,103,3,0
736,104,2,1
736,105,2,2
736,106,1,1
736,107,3,3
736,108,4,4
736,109,3,3
736,110,2,3
736,111,4,4
736,112,2,1
736,113,1,1
736,114,3,3
736,115,3,4
736,116,2,2
736,117,1,3
736,118,3,3
736,119,3,4
736,120,2,3
736,121,3,3
736,122,3,3
736,123,2,3
736,124,3,4
736,125,-1,-1
736,126,3,3
736,127,2,1
736,128,4,4
736,129,4,4
736,130,1,1
736,131,4,4
736,132,2,3
736,133,4,4
736,134,3,4
736,135,3,2
736,136,4,4
736,137,4,4
736,138,1,1
736,139,3,3
736,140,2,3
736,141,4,4
736,142,3,3
736,143,3,4
736,144,2,1
736,145,3,3
736,146,3,3
736,147,1,1
736,148,0,0
736,149,1,0
736,150,2,2
736,151,4,4
736,152,4,4
736,153,4,4
736,154,4,4
736,155,3,3
736,156,4,4
736,157,1,1
736,158,1,1
736,159,3,2
736,160,4,4
736,161,3,4
736,162,2,3
736,163,4,4
736,164,4,4
736,165,4,4
736,166,3,4
736,167,4,4
736,168,1,1
736,169,4,4
736,170,1,1
736,171,2,2
736,172,4,4
736,173,3,2
736,174,4,4
736,175,3,3
736,176,3,3
736,177,4,4
736,178,4,4
736,179,2,2
736,180,2,2
736,181,2,2
736,182,1,2
736,183,3,2
736,184,4,4
736,185,3,4
736,186,4,4
736,187,4,2
736,188,4,4
736,189,2,4
736,190,3,4
736,191,3,3
736,192,3,4
736,193,3,3
736,194,1,1
736,195,3,1
736,196,4,4
736,197,3,3
736,198,3,3
736,199,2,2
736,200,1,1
737,101,3,3
737,102,2,2
737,103,2,1
737,104,2,2
737,105,2,3
737,106,2,3
737,107,2,3
737,108,3,3
737,109,2,2
737,110,3,3
737,111,4,4
737,112,3,3
737,113,2,3
737,114,2,2
737,115,3,2
737,116,2,3
737,117,2,2
737,118,3,2
737,119,3,3
737,120,2,1
737,121,3,3
737,122,3,3
737,123,2,2
737,124,3,3
737,125,3,4
737,126,2,2
737,127,1,1
737,128,3,3
737,129,2,3
737,130,2,2
737,131,3,3
737,132,2,2
737,133,3,3
737,134,3,2
737,135,1,2
737,136,2,2
737,137,3,2
737,138,2,1
737,139,3,4
737,140,2,2
737,141,3,3
737,142,2,2
737,143,3,3
737,144,2,1
737,145,3,2
737,146,2,2
737,147,3,3
737,148,2,3
737,149,1,1
737,150,3,3
737,151,2,2
737,152,3,3
737,153,3,2
737,154,2,2
737,155,3,3
737,156,2,2
737,157,2,2
737,158,2,2
737,159,3,3
737,160,3,2
737,161,3,3
737,162,2,2
737,163,2,2
737,164,3,2
737,165,3,3
737,166,3,2
737,167,3,2
737,168,1,2
737,169,2,2
737,170,1,2
737,171,2,2
737,172,3,3
737,173,3,3
737,174,2,1
737,175,2,1
737,176,3,2
737,177,3,3
737,178,2,1
737,179,2,3
737,180,2,1
737,181,2,2
737,182,1,2
737,183,2,2
737,184,3,3
737,185,2,2
737,186,3,4
737,187,3,3
737,188,3,3
737,189,-1,-1
737,190,3,3
737,191,3,3
737,192,2,1
737,193,3,3
737,194,2,2
737,195,2,3
737,196,2,3
737,197,2,1
737,198,3,3
737,199,2,2
737,200,1,1
738,101,3,3
738,102,1,1
738,103,0,3
738,104,4,4
738,105,3,3
738,106,4,2
738,107,2,3
738,108,2,3
738,109,3,2
738,110,3,3
738,111,3,3
738,112,3,1
738,113,3,3
738,114,3,3
738,115,2,3
738,116,3,3
738,117,0,3
738,118,4,2
738,119,3,3
738,120,3,3
738,121,4,2
738,122,3,3
738,123,3,3
738,124,3,3
738,125,4,4
738,126,3,3
738,127,4,2
738,128,3,3
738,129,2,4
738,130,1,2
738,131,4,4
738,132,-1,-1
738,133,2,3
738,134,0,1
738,135,0,2
738,136,0,0
738,137,3,3
738,138,0,1
738,139,3,3
738,140,3,4
738,141,2,2
738,142,1,2
738,143,4,4
738,144,0,0
738,145,3,3
738,146,1,2
738,147,3,3
738,148,1,1
738,149,3,3
738,150,0,0
738,151,3,2
738,152,2,3
738,153,1,1
738,154,3,3
738,155,2,2
738,156,4,2
738,157,3,3
738,158,4,4
738,159,0,1
738,160,0,0
738,161,3,3
738,162,3,3
738,163,3,1
738,164,3,3
738,165,2,3
738,166,3,3
738,167,3,3
738,168,0,0
738,169,4,4
738,170,1,3
738,171,3,3
738,172,-1,-1
738,173,3,3
738,174,2,1
738,175,3,3
738,176,1,1
738,177,1,2
738,178,3,4
738,179,3,3
738,180,3,3
738,181,3,1
738,182,1,3
738,183,1,4
738,184,3,3
738,185,2,0
738,186,3,0
738,187,3,3
738,188,3,3
738,189,-1,-1
738,190,3,3
738,191,4,4
738,192,3,1
738,193,3,3
738,194,0,0
738,195,0,2
738,196,1,1
738,197,3,3
738,198,3,3
738,199,4,4
738,200,3,3
739,101,3,3
739,102,3,3
739,103,3,3
739,104,3,4
739,105,2,3
739,106,3,3
739,107,3,4
739,108,3,4
739,109,3,3
739,110,3,4
739,111,3,3
739,112,3,3
739,113,2,3
739,114,3,2
739,115,3,3
739,116,2,3
739,117,2,3
739,118,2,3
739,119,3,3
739,120,3,3
739,121,3,3
739,122,3,3
739,123,3,4
739,124,2,3
739,125,3,4
739,126,2,3
739,127,3,1
739,128,3,4
739,129,3,4
739,130,2,3
739,131,3,4
739,132,-1,-1
739,133,3,3
739,134,3,2
739,135,2,3
739,136,1,1
739,137,2,3
739,138,2,3
739,139,3,3
739,140,3,3
739,141,2,4
739,142,3,3
739,143,3,3
739,144,1,1
739,145,3,4
739,146,3,3
739,147,1,3
739,148,2,2
739,149,2,2
739,150,3,3
739,151,3,3
739,152,3,3
739,153,2,2
739,154,2,3
739,155,2,3
739,156,3,4
739,157,1,3
739,158,3,3
739,159,2,3
739,160,1,0
739,161,2,3
739,162,1,2
739,163,3,2
739,164,2,2
739,165,3,3
739,166,2,3
739,167,3,3
739,168,1,3
739,169,3,3
739,170,1,2
739,171,2,2
739,172,3,3
739,173,2,3
739,174,2,3
739,175,3,3
739,176,3,4
739,177,3,3
739,178,3,3
739,179,2,2
739,180,2,4
739,181,2,1
739,182,2,4
739,183,3,3
739,184,1,2
739,185,3,3
739,186,2,4
739,187,3,3
739,188,2,3
739,189,2,3
739,190,2,3
739,191,3,3
739,192,2,2
739,193,2,3
739,194,1,2
739,195,1,1
739,196,3,3
739,197,3,4
739,198,3,3
739,199,3,4
739,200,1,1
740,101,3,3
740,102,2,4
740,103,3,3
740,104,2,4
740,105,2,3
740,106,2,2
740,107,2,3
740,108,3,4
740,109,2,3
740,110,3,2
740,111,3,3
740,112,2,3
740,113,3,1
740,114,2,2
740,115,2,3
740,116,3,4
740,117,2,3
740,118,2,2
740,119,2,2
740,120,3,4
740,121,3,4
740,122,2,3
740,123,2,3
740,124,3,2
740,125,3,3
740,126,2,2
740,127,2,1
740,128,3,4
740,129,2,3
740,130,2,3
740,131,3,4
740,132,2,4
740,133,2,3
740,134,2,1
740,135,-1,-1
740,136,3,2
740,137,3,3
740,138,2,1
740,139,3,3
740,140,2,4
740,141,2,2
740,142,3,3
740,143,2,4
740,144,2,2
740,145,2,2
740,146,3,3
740,147,2,3
740,148,2,3
740,149,1,1
740,150,-1,-1
740,151,3,3
740,152,3,2
740,153,2,3
740,154,2,3
740,155,2,3
740,156,3,3
740,157,3,3
740,158,-1,-1
740,159,2,3
740,160,2,2
740,161,3,3
740,162,2,2
740,163,3,3
740,164,3,2
740,165,3,4
740,166,2,3
740,167,3,3
740,168,2,3
740,169,-1,-1
740,170,1,2
740,171,3,2
740,172,2,3
740,173,2,2
740,174,3,2
740,175,2,3
740,176,3,2
740,177,3,3
740,178,-1,-1
740,179,3,3
740,180,2,4
740,181,2,3
740,182,2,3
740,183,2,3
740,184,3,3
740,185,-1,-1
740,186,3,3
740,187,2,3
740,188,3,2
740,189,3,3
740,190,-1,-1
740,191,2,3
740,192,2,2
740,193,2,3
740,194,3,3
740,195,2,3
740,196,2,3
740,197,3,4
740,198,3,3
740,199,3,3
740,200,2,3
741,101,2,3
741,102,3,2
741,103,3,1
741,104,3,4
741,105,2,4
741,106,4,3
741,107,3,3
741,108,3,4
741,109,3,1
741,110,3,4
741,111,4,4
741,112,3,4
741,113,3,4
741,114,1,0
741,115,3,1
741,116,2,3
741,117,1,3
741,118,3,3
741,119,3,3
741,120,0,1
741,121,0,0
741,122,3,3
741,123,3,1
741,124,2,1
741,125,4,4
741,126,3,1
741,127,1,0
741,128,4,4
741,129,4,4
741,130,3,2
741,131,4,4
741,132,1,0
741,133,1,2
741,134,3,1
741,135,2,2
741,136,2,1
741,137,3,2
741,138,3,1
741,139,4,4
741,140,3,4
741,141,3,4
741,142,3,3
741,143,3,2
741,144,1,0
741,145,1,0
741,146,3,3
741,147,2,3
741,148,0,0
741,149,0,0
741,150,1,3
741,151,0,1
741,152,4,3
741,153,4,3
741,154,2,1
741,155,3,3
741,156,3,3
741,157,1,3
741,158,1,1
741,159,2,1
741,160,3,3
741,161,3,4
741,162,2,2
741,163,3,3
741,164,1,1
741,165,2,2
741,166,1,1
741,167,4,3
741,168,2,1
741,169,3,3
741,170,1,0
741,171,2,3
741,172,3,1
741,173,3,3
741,174,3,0
741,175,1,1
741,176,3,0
741,177,3,2
741,178,3,2
741,179,2,3
741,180,1,3
741,181,3,4
741,182,2,3
741,183,3,3
741,184,3,1
741,185,0,2
741,186,2,4
741,187,3,1
741,188,1,2
741,189,3,3
741,190,4,3
741,191,3,3
741,192,0,1
741,193,3,4
741,194,1,4
741,195,3,1
741,196,4,4
741,197,3,1
741,198,3,3
741,199,3,1
741,200,1,0
742,101,4,3
742,102,3,4
742,103,3,4
742,104,2,3
742,105,1,3
742,106,4,0
742,107,4,3
742,108,0,1
742,109,4,3
742,110,0,2
742,111,4,4
742,112,3,3
742,113,4,3
742,114,3,1
742,115,3,1
742,116,3,2
742,117,3,3
742,118,3,4
742,119,4,3
742,120,3,0
742,121,3,1
742,122,4,1
742,123,3,3
742,124,4,4
742,125,4,1
742,126,3,1
742,127,4,3
742,128,4,1
742,129,3,2
742,130,1,3
742,131,4,1
742,132,4,3
742,133,4,3
742,134,1,3
742,135,1,1
742,136,4,3
742,137,4,3
742,138,3,1
742,139,0,3
742,140,3,4
742,141,1,3
742,142,3,1
742,143,4,4
742,144,1,4
742,145,0,3
742,146,1,3
742,147,3,4
742,148,3,4
742,149,1,3
742,150,0,0
742,151,3,0
742,152,3,1
742,153,1,3
742,154,4,1
742,155,3,4
742,156,4,3
742,157,3,4
742,158,3,1
742,159,3,1
742,160,4,1
742,161,4,4
742,162,0,3
742,163,4,3
742,164,1,2
742,165,3,3
742,166,0,1
742,167,1,3
742,168,3,1
742,169,4,0
742,170,0,4
742,171,4,1
742,172,4,2
742,173,3,1
742,174,3,0
742,175,3,3
742,176,4,1
742,177,1,3
742,178,3,1
742,179,3,4
742,180,4,3
742,181,3,3
742,182,3,0
742,183,3,1
742,184,1,4
742,185,0,1
742,186,4,0
742,187,3,1
742,188,4,1
742,189,1,1
742,190,3,4
742,191,0,1
742,192,3,1
742,193,3,4
742,194,4,0
742,195,1,3
742,196,0,0
742,197,3,0
742,198,1,4
742,199,3,3
742,200,3,3
743,101,3,4
743,102,1,3
743,103,2,4
743,104,4,3
743,105,3,4
743,106,3,4
743,107,4,4
743,108,3,3
743,109,3,3
743,110,3,4
743,111,3,4
743,112,3,4
743,113,3,4
743,114,3,4
743,115,0,3
743,116,2,3
743,117,3,0
743,118,2,3
743,119,4,4
743,120,1,3
743,121,1,3
743,122,0,1
743,123,1,2
743,124,0,3
743,125,4,4
743,126,3,1
743,127,3,1
743,128,2,3
743,129,3,3
743,130,3,4
743,131,3,4
743,132,1,0
743,133,2,2
743,134,3,4
743,135,1,1
743,136,1,3
743,137,3,3
743,138,0,3
743,139,1,3
743,140,1,2
743,141,3,1
743,142,0,1
743,143,1,4
743,144,0,3
743,145,4,1
743,146,0,2
743,147,1,0
743,148,1,1
743,149,1,0
743,150,1,0
743,151,1,1
743,152,4,1
743,153,3,2
743,154,2,1
743,155,0,0
743,156,1,3
743,157,0,0
743,158,0,1
743,159,3,3
743,160,1,1
743,161,1,4
743,162,1,2
743,163,3,3
743,164,2,3
743,165,3,2
743,166,3,4
743,167,3,3
743,168,0,3
743,169,1,3
743,170,0,0
743,171,2,3
743,172,3,1
743,173,0,3
743,174,3,3
743,175,4,4
743,176,3,4
743,177,1,3
743,178,1,4
743,179,0,1
743,180,2,0
743,181,2,3
743,182,0,1
743,183,3,1
743,184,1,3
743,185,2,3
743,186,0,1
743,187,1,4
743,188,3,4
743,189,0,2
743,190,3,4
743,191,0,0
743,192,1,1
743,193,3,4
743,194,1,0
743,195,1,0
743,196,3,4
743,197,1,0
743,198,0,3
743,199,1,4
743,200,1,0
744,101,2,3
744,102,2,2
744,103,2,1
744,104,1,2
744,105,2,3
744,106,1,0
744,107,3,1
744,108,4,4
744,109,3,2
744,110,2,4
744,111,3,4
744,112,4,4
744,113,4,4
744,114,3,1
744,115,2,2
744,116,1,2
744,117,3,1
744,118,2,4
744,119,4,4
744,120,3,2
744,121,2,4
744,122,1,1
744,123,4,2
744,124,3,2
744,125,4,4
744,126,3,3
744,127,3,3
744,128,4,4
744,129,4,4
744,130,1,3
744,131,4,4
744,132,2,2
744,133,3,4
744,134,4,4
744,135,2,2
744,136,1,2
744,137,3,2
744,138,4,3
744,139,4,4
744,140,4,4
744,141,2,3
744,142,0,0
744,143,4,4
744,144,1,0
744,145,1,0
744,146,0,0
744,147,2,2
744,148,1,1
744,149,0,3
744,150,2,3
744,151,4,4
744,152,3,3
744,153,3,3
744,154,2,1
744,155,0,3
744,156,2,3
744,157,1,3
744,158,0,0
744,159,2,3
744,160,1,0
744,161,2,3
744,162,0,3
744,163,4,4
744,164,3,4
744,165,4,4
744,166,2,2
744,167,3,2
744,168,2,4
744,169,2,1
744,170,0,1
744,171,4,4
744,172,3,3
744,173,0,0
744,174,2,1
744,175,3,2
744,176,3,3
744,177,3,2
744,178,2,3
744,179,4,4
744,180,3,0
744,181,0,3
744,182,2,3
744,183,2,3
744,184,3,3
744,185,3,2
744,186,2,2
744,187,4,4
744,188,3,2
744,189,3,4
744,190,1,3
744,191,0,0
744,192,3,2
744,193,3,4
744,194,2,3
744,195,1,2
744,196,4,4
744,197,2,3
744,198,3,4
744,199,2,3
744,200,2,3
745,101,3,3
745,102,4,3
745,103,3,3
745,104,3,3
745,105,2,0
745,106,4,4
745,107,3,3
745,108,4,4
745,109,3,4
745,110,2,3
745,111,4,3
745,112,4,3
745,113,3,3
745,114,4,3
745,115,1,3
745,116,3,2
745,117,2,3
745,118,3,3
745,119,3,3
745,120,3,3
745,121,4,3
745,122,3,2
745,123,2,1
745,124,2,0
745,125,4,4
745,126,2,1
745,127,3,0
745,128,4,3
745,129,4,4
745,130,2,0
745,131,4,4
745,132,0,0
745,133,2,2
745,134,0,1
745,135,2,1
745,136,0,0
745,137,3,3
745,138,4,4
745,139,4,3
745,140,2,2
745,141,2,4
745,142,0,0
745,143,3,3
745,144,2,0
745,145,1,3
745,146,0,0
745,147,3,3
745,148,0,0
745,149,2,1
745,150,3,2
745,151,3,3
745,152,3,2
745,153,4,3
745,154,4,3
745,155,3,0
745,156,4,4
745,157,2,1
745,158,3,1
745,159,2,3
745,160,2,1
745,161,3,4
745,162,3,3
745,163,3,3
745,164,3,3
745,165,4,3
745,166,3,3
745,167,3,3
745,168,2,1
745,169,4,3
745,170,0,0
745,171,2,2
745,172,3,2
745,173,4,4
745,174,3,3
745,175,4,3
745,176,4,4
745,177,2,3
745,178,4,4
745,179,3,3
745,180,2,3
745,181,3,3
745,182,3,0
745,183,2,1
745,184,2,3
745,185,4,2
745,186,3,2
745,187,4,4
745,188,3,3
745,189,3,3
745,190,3,4
745,191,3,2
745,192,2,2
745,193,4,4
745,194,2,1
745,195,3,4
745,196,3,3
745,197,3,3
745,198,0,1
745,199,4,4
745,200,2,2
746,101,3,4
746,102,3,4
746,103,3,4
746,104,3,4
746,105,4,3
746,106,4,4
746,107,3,1
746,108,3,3
746,109,4,3
746,110,3,3
746,111,3,4
746,112,4,4
746,113,4,3
746,114,3,3
746,115,3,4
746,116,2,4
746,117,3,4
746,118,3,2
746,119,3,3
746,120,4,4
746,121,4,4
746,122,3,4
746,123,3,1
746,124,3,4
746,125,4,4
746,126,3,4
746,127,4,3
746,128,4,4
746,129,1,3
746,130,3,3
746,131,4,4
746,132,1,0
746,133,3,4
746,134,0,0
746,135,2,1
746,136,0,3
746,137,3,3
746,138,3,2
746,139,4,4
746,140,4,4
746,141,3,4
746,142,1,1
746,143,3,4
746,144,0,0
746,145,4,4
746,146,1,1
746,147,2,3
746,148,3,4
746,149,1,0
746,150,3,4
746,151,3,3
746,152,2,3
746,153,3,3
746,154,3,4
746,155,3,1
746,156,4,4
746,157,1,3
746,158,1,1
746,159,0,3
746,160,0,1
746,161,1,3
746,162,0,0
746,163,3,1
746,164,1,0
746,165,3,3
746,166,1,0
746,167,1,1
746,168,1,0
746,169,4,4
746,170,1,1
746,171,3,3
746,172,3,1
746,173,4,4
746,174,3,4
746,175,3,4
746,176,3,4
746,177,3,1
746,178,4,4
746,179,3,1
746,180,3,4
746,181,2,1
746,182,1,1
746,183,1,2
746,184,1,1
746,185,3,3
746,186,2,1
746,187,3,1
746,188,1,1
746,189,1,0
746,190,4,4
746,191,0,0
746,192,3,4
746,193,3,4
746,194,0,0
746,195,1,0
746,196,4,4
746,197,3,4
746,198,3,4
746,199,4,4
746,200,0,1
747,101,3,4
747,102,2,4
747,103,2,3
747,104,3,4
747,105,3,3
747,106,3,3
747,107,3,4
747,108,3,4
747,109,1,3
747,110,3,4
747,111,3,3
747,112,3,3
747,113,3,3
747,114,2,4
747,115,3,4
747,116,2,4
747,117,1,3
747,118,3,2
747,119,2,2
747,120,2,3
747,121,3,4
747,122,3,4
747,123,2,1
747,124,3,4
747,125,4,4
747,126,2,2
747,127,3,2
747,128,4,4
747,129,3,4
747,130,3,3
747,131,4,4
747,132,0,4
747,133,3,3
747,134,1,1
747,135,1,0
747,136,1,2
747,137,3,1
747,138,2,2
747,139,3,4
747,140,3,4
747,141,2,4
747,142,4,4
747,143,3,4
747,144,1,1
747,145,3,4
747,146,4,3
747,147,2,3
747,148,1,0
747,149,2,1
747,150,2,3
747,151,3,3
747,152,3,3
747,153,2,3
747,154,2,2
747,155,2,3
747,156,4,4
747,157,3,3
747,158,3,3
747,159,3,3
747,160,2,3
747,161,3,4
747,162,3,3
747,163,3,2
747,164,3,3
747,165,3,3
747,166,2,4
747,167,3,3
747,168,1,2
747,169,3,3
747,170,3,3
747,171,2,3
747,172,3,3
747,173,3,4
747,174,2,2
747,175,2,3
747,176,3,3
747,177,2,4
747,178,3,2
747,179,2,2
747,180,3,3
747,181,1,3
747,182,2,3
747,183,3,2
747,184,3,1
747,185,3,3
747,186,3,1
747,187,2,3
747,188,3,4
747,189,2,2
747,190,3,3
747,191,3,3
747,192,2,3
747,193,3,4
747,194,1,2
747,195,2,1
747,196,3,3
747,197,3,3
747,198,2,3
747,199,3,4
747,200,2,1
748,101,3,3
748,102,2,2
748,103,1,1
748,104,2,2
748,105,3,3
748,106,3,3
748,107,3,3
748,108,2,2
748,109,2,2
748,110,4,4
748,111,3,3
748,112,3,3
748,113,3,2
748,114,3,3
748,115,3,3
748,116,3,3
748,117,3,3
748,118,3,2
748,119,3,3
748,120,1,2
748,121,4,4
748,122,3,3
748,123,2,3
748,124,3,3
748,125,3,3
748,126,2,2
748,127,4,2
748,128,2,2
748,129,2,2
748,130,1,1
748,131,3,3
748,132,1,1
748,133,2,2
748,134,1,1
748,135,2,2
748,136,1,1
748,137,1,2
748,138,2,2
748,139,1,1
748,140,2,1
748,141,1,1
748,142,1,1
748,143,2,2
748,144,1,1
748,145,3,3
748,146,2,2
748,147,1,1
748,148,3,2
748,149,1,0
748,150,2,2
748,151,2,2
748,152,2,2
748,153,2,2
748,154,3,3
748,155,3,3
748,156,3,3
748,157,3,3
748,158,3,3
748,159,1,1
748,160,2,2
748,161,2,3
748,162,2,2
748,163,2,3
748,164,2,2
748,165,1,2
748,166,2,2
748,167,3,3
748,168,1,1
748,169,1,1
748,170,3,3
748,171,2,2
748,172,1,1
748,173,3,3
748,174,3,3
748,175,4,4
748,176,3,3
748,177,2,2
748,178,3,3
748,179,2,1
748,180,1,1
748,181,2,2
748,182,1,1
748,183,1,1
748,184,2,2
748,185,3,3
748,186,2,2
748,187,3,3
748,188,1,1
748,189,-1,-1
748,190,2,2
748,191,3,3
748,192,1,1
748,193,3,3
748,194,1,1
748,195,1,2
748,196,3,3
748,197,2,2
748,198,3,3
748,199,2,3
748,200,1,1
749,101,2,2
749,102,2,2
749,103,3,3
749,104,4,4
749,105,1,1
749,106,2,2
749,107,3,3
749,108,3,3
749,109,2,2
749,110,2,3
749,111,3,3
749,112,2,2
749,113,3,2
749,114,3,3
749,115,2,2
749,116,2,3
749,117,3,4
749,118,4,4
749,119,1,1
749,120,4,3
749,121,3,3
749,122,4,4
749,123,3,3
749,124,3,3
749,125,2,1
749,126,2,1
749,127,1,1
749,128,4,4
749,129,3,4
749,130,3,3
749,131,4,4
749,132,3,3
749,133,2,3
749,134,3,3
749,135,1,0
749,136,2,4
749,137,3,2
749,138,2,2
749,139,2,3
749,140,3,3
749,141,3,3
749,142,1,0
749,143,3,1
749,144,1,1
749,145,3,1
749,146,0,0
749,147,1,2
749,148,3,3
749,149,3,2
749,150,0,0
749,151,2,3
749,152,3,3
749,153,3,2
749,154,2,2
749,155,1,2
749,156,4,4
749,157,2,3
749,158,2,4
749,159,2,3
749,160,2,2
749,161,2,1
749,162,1,1
749,163,2,1
749,164,2,2
749,165,3,2
749,166,4,4
749,167,2,2
749,168,0,0
749,169,2,3
749,170,2,3
749,171,3,1
749,172,4,3
749,173,4,4
749,174,1,1
749,175,1,1
749,176,3,2
749,177,3,3
749,178,1,3
749,179,2,2
749,180,3,3
749,181,2,2
749,182,1,0
749,183,3,4
749,184,1,0
749,185,3,3
749,186,0,1
749,187,3,4
749,188,3,3
749,189,1,1
749,190,3,4
749,191,4,3
749,192,1,2
749,193,3,3
749,194,3,4
749,195,1,1
749,196,3,3
749,197,1,1
749,198,1,1
749,199,3,3
749,200,3,4
750,101,3,4
750,102,3,3
750,103,2,1
750,104,3,4
750,105,2,3
750,106,3,3
750,107,3,3
750,108,3,4
750,109,2,1
750,110,3,3
750,111,3,3
750,112,2,3
750,113,1,1
750,114,2,2
750,115,3,4
750,116,3,4
750,117,2,1
750,118,2,1
750,119,2,3
750,120,1,1
750,121,2,1
750,122,2,2
750,123,2,2
750,124,2,2
750,125,4,4
750,126,2,2
750,127,3,3
750,128,-1,-1
750,129,4,4
750,130,2,2
750,131,3,4
750,132,-1,-1
750,133,2,3
750,134,2,3
750,135,-1,-1
750,136,2,2
750,137,3,3
750,138,2,3
750,139,4,4
750,140,2,2
750,141,3,4
750,142,3,4
750,143,2,3
750,144,2,1
750,145,2,2
750,146,3,3
750,147,3,4
750,148,2,1
750,149,2,2
750,150,2,2
750,151,2,3
750,152,2,3
750,153,3,3
750,154,2,2
750,155,2,1
750,156,2,2
750,157,2,2
750,158,1,1
750,159,2,1
750,160,3,3
750,161,3,4
750,162,2,3
750,163,3,3
750,164,2,2
750,165,3,3
750,166,2,2
750,167,3,4
750,168,1,2
750,169,2,3
750,170,1,1
750,171,2,2
750,172,3,3
750,173,2,2
750,174,3,3
750,175,2,3
750,176,2,2
750,177,2,3
750,178,2,3
750,179,2,3
750,180,2,1
750,181,2,1
750,182,2,1
750,183,2,2
750,184,2,2
750,185,3,3
750,186,2,3
750,187,3,4
750,188,3,3
750,189,2,1
750,190,2,1
750,191,2,2
750,192,3,3
750,193,2,2
750,194,1,1
750,195,2,1
750,196,2,1
750,197,2,3
750,198,2,3
750,199,2,1
750,200,-1,-1
751,101,2,3
751,102,4,4
751,103,4,4
751,104,2,3
751,105,4,4
751,106,3,3
751,107,3,4
751,108,4,4
751,109,4,2
751,110,3,3
751,111,3,2
751,112,2,4
751,113,0,0
751,114,3,2
751,115,2,3
751,116,1,1
751,117,3,4
751,118,2,2
751,119,3,4
751,120,4,4
751,121,4,4
751,122,3,3
751,123,3,3
751,124,4,4
751,125,3,4
751,126,4,3
751,127,3,3
751,128,3,3
751,129,4,4
751,130,2,2
751,131,2,2
751,132,4,4
751,133,3,3
751,134,1,2
751,135,2,4
751,136,1,3
751,137,4,4
751,138,3,3
751,139,4,4
751,140,3,3
751,141,2,2
751,142,4,4
751,143,3,3
751,144,2,0
751,145,3,4
751,146,4,4
751,147,3,4
751,148,1,3
751,149,0,0
751,150,1,1
751,151,4,4
751,152,3,3
751,153,3,4
751,154,4,4
751,155,1,2
751,156,3,4
751,157,2,4
751,158,3,3
751,159,3,4
751,160,2,0
751,161,3,3
751,162,3,3
751,163,4,4
751,164,4,4
751,165,4,4
751,166,4,4
751,167,3,2
751,168,1,3
751,169,3,3
751,170,0,1
751,171,4,4
751,172,4,4
751,173,1,3
751,174,4,4
751,175,3,2
751,176,3,2
751,177,3,3
751,178,3,3
751,179,4,4
751,180,4,4
751,181,1,1
751,182,1,2
751,183,2,4
751,184,3,4
751,185,3,3
751,186,3,4
751,187,3,4
751,188,4,4
751,189,-1,-1
751,190,3,3
751,191,1,0
751,192,1,3
751,193,3,4
751,194,0,0
751,195,0,0
751,196,0,1
751,197,4,4
751,198,1,2
751,199,3,4
751,200,3,3
752,101,4,4
752,102,4,4
752,103,4,4
752,104,4,4
752,105,4,4
752,106,2,2
752,107,4,4
752,108,4,4
752,109,2,3
752,110,4,4
752,111,4,4
752,112,4,4
752,113,4,4
752,114,4,4
752,115,4,4
752,116,4,4
752,117,4,4
752,118,4,4
752,119,4,4
752,120,3,4
752,121,3,4
752,122,4,4
752,123,4,4
752,124,3,3
752,125,4,4
752,126,4,4
752,127,4,4
752,128,3,3
752,129,2,4
752,130,4,4
752,131,4,4
752,132,3,3
752,133,4,4
752,134,1,2
